,Date,000660.KS,005930.KS,AMD,AMZN,ASML,GOOG,INTC,MSFT,MU,NVDA,TSM,^GSPC,^IXIC,^SOX,000660.KS_chg,005930.KS_chg,AMD_chg,AMZN_chg,ASML_chg,GOOG_chg,INTC_chg,MSFT_chg,MU_chg,NVDA_chg,TSM_chg,^GSPC_chg,^IXIC_chg,^SOX_chg,Analyst Action,Insider Sales,Surprise,Surprise Perc,Short,Short Perc,PE Ratio,Volume,Interest Rate,50D SMA,200D SMA
0,2019-05-10,70162.5234375,37687.65625,27.959999084472656,94.4990005493164,189.95053100585938,58.2135009765625,40.513160705566406,121.01408386230469,38.24406814575195,41.91836929321289,37.50142288208008,2881.39990234375,7916.93994140625,1478.8699951171875,,,,,,,,,,,,,,,,,,,,,,56950000.0,2.38,43.9478,48.7636
1,2019-05-13,69313.796875,37468.03125,26.239999771118164,91.13400268554688,182.01760864257812,56.60150146484375,39.250404357910156,117.41592407226562,36.711952209472656,39.343467712402344,35.89033508300781,2811.8701171875,7647.02001953125,1408.949951171875,-1.209657978245371,-0.582750486109096,-6.151642953056024,-3.5608819608768605,-4.176309653504751,-2.769116243958192,-3.116904052076963,-2.9733396933642964,-4.00615313841679,-6.142656845259142,-4.296071122789636,-2.413055719884427,-3.4093971139442014,-4.72793715310803,,,,,,,,65691200.0,2.38,43.9837,48.6581
2,2019-05-14,70351.1484375,37468.03125,27.31999969482422,92.00599670410156,189.2814483642578,56.02199935913086,39.60993957519531,118.72953796386719,37.8217658996582,40.23487091064453,36.748409271240234,2834.409912109375,7734.490234375,1442.8299560546875,1.4966018444650286,0.0,4.1158534036833005,0.9568262041155462,3.9907346194968607,-1.0238281506946056,0.9160038556716099,1.1187697937743657,3.023030984168651,2.265695552710989,2.3908224491296926,0.8015944543135589,1.143847075335791,2.4046279894210043,,,,,,,,52488000.0,2.38,43.9939,48.5460
3,2019-05-15,70256.8359375,37380.1875,27.579999923706055,93.55750274658203,191.75692749023438,58.21049880981445,40.004547119140625,120.40151977539062,37.72354507446289,39.62405014038086,36.748409271240234,2850.9599609375,7822.14990234375,1454.5,-0.13405964521501224,-0.23444986851290928,0.9516845965817922,1.6863096950845868,1.3078297674543826,3.9065000816092654,0.9962336428112728,1.4082273376927246,-0.2596939166084833,-1.5181377656715012,0.0,0.583897507464215,1.1333606393238105,0.8088301671545173,,,,,,,,50232000.0,2.40,44.0120,48.4270
4,2019-05-16,67804.921875,36501.68359375,28.010000228881836,95.37850189208984,193.2001495361328,58.94900131225586,39.92562484741211,123.18175506591797,36.6431999206543,39.77552032470703,36.36315155029297,2876.320068359375,7898.0498046875,1430.1099853515625,-3.4899295275426345,-2.3501859273712844,1.5591019085035684,1.9463956305464158,0.7526309817265542,1.2686757845079555,-0.19728325255994328,2.309136376113763,-2.863848431201499,0.38226830369318954,-1.0483657077607789,0.8895287120600504,0.9703202225900487,-1.6768659091397353,,,0.02,10,,,,78108800.0,2.39,44.0279,48.3120
5,2019-05-17,67522.015625,36194.20703125,27.5,93.44999694824219,192.3017120361328,58.1150016784668,39.364410400390625,122.3601303100586,35.41554641723633,38.86673355102539,35.24239730834961,2859.530029296875,7816.27978515625,1402.010009765625,-0.41723556664742256,-0.8423626863957812,-1.8207790957315395,-2.0219492921261684,-0.46502940197361564,-1.4147816166915628,-1.4056497529251866,-0.6670019885815837,-3.3502901113338313,-2.2847891523800845,-3.082115257235807,-0.5837333350761975,-1.0353191174195864,-1.964882133105983,-1.0,,,,,,,102206800.0,2.39,44.0647,48.2070
6,2019-05-20,66861.875,36897.015625,26.68000030517578,92.94850158691406,182.05581665039062,56.942501068115234,38.198123931884766,120.59259796142578,34.001277923583984,37.679847717285156,33.85021209716797,2840.22998046875,7702.3798828125,1345.5799560546875,-0.9776672376995532,1.9417709390433524,-2.9818170720880666,-0.5366456690264809,-5.328031288570645,-2.017552398670941,-2.962794200759289,-1.4445329080264302,-3.9933550000630147,-3.0537318814869208,-3.9503135924632615,-0.6749377915387988,-1.4572137317813927,-4.024939431093721,,,,,,,,57206400.0,2.39,44.0989,48.0916
7,2019-05-21,66296.0546875,37907.28515625,27.350000381469727,92.8759994506836,185.18121337890625,57.48149871826172,38.987327575683594,121.24227142333984,35.00304412841797,38.50172424316406,34.41059112548828,2864.360107421875,7785.72021484375,1374.2099609375,-0.8462525355443562,2.7380792569182244,2.5112446350458617,-0.07800247985996211,1.7167244562789508,0.9465647627625806,2.066079593872572,0.5387341121234179,2.946260452578864,2.181209786317373,1.6554668157225505,0.8495835590448308,1.082007552201114,2.1277074434697507,,,,,,,,36184800.0,2.39,44.1118,47.9814
8,2019-05-22,64975.7890625,38214.76171875,27.40999984741211,92.98400115966797,183.05938720703125,57.57099914550781,38.583961486816406,121.97793579101562,34.109317779541016,37.79158020019531,34.06035232543945,2856.27001953125,7750.83984375,1345.0400390625,-1.991469373589938,0.8111278906748787,0.21937647204945954,0.11628591845380676,-1.1458107078785806,0.15570301617355842,-1.0346082020732505,0.6067721752812449,-2.553281782001815,-1.8444473771712544,-1.01782267782492,-0.2824396230649451,-0.4480044251686466,-2.122668493473878,,,,,,,,32586800.0,2.38,44.0683,47.8604
9,2019-05-23,64127.04296875,38522.234375,26.360000610351562,90.77400207519531,182.18963623046875,57.03850173950195,39.0487060546875,120.55437469482422,33.215576171875,36.57986068725586,33.333621978759766,2822.239990234375,7628.27978515625,1322.8399658203125,-1.3062497677921114,0.8045913213142963,-3.830715953687547,-2.376751975512159,-0.4751195717588974,-0.9249403587038629,1.204501948380532,-1.1670644260043828,-2.620227157407662,-3.20632137243414,-2.1336548128919275,-1.191414994527018,-1.581248755805198,-1.6505139324819673,,,,,,,,59184400.0,2.38,43.9971,47.7347
10,2019-05-24,63749.828125,37511.94921875,26.440000534057617,91.16400146484375,181.40591430664062,56.673500061035156,39.08378219604492,120.61170196533203,33.392364501953125,36.04104995727539,33.44744873046875,2826.06005859375,7637.009765625,1311.969970703125,-0.588230528474265,-2.622602693330922,0.30348984011268065,0.42963776051800906,-0.4301682247373928,-0.6399215746125009,0.08982664190793077,0.04755304040433561,0.5322452609683115,-1.4729709732551943,0.34147729815114936,0.13535590072402126,0.11444232139645738,-0.8217165642139368,,,,,,,,35758400.0,2.38,43.8933,47.6016
11,2019-05-27,63089.69921875,37468.03125,26.440000534057617,91.16400146484375,181.40591430664062,56.673500061035156,39.08378219604492,120.61170196533203,33.392364501953125,36.04104995727539,33.44744873046875,2826.06005859375,7637.009765625,1311.969970703125,-1.0354991153162407,-0.11707727714679317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.38,,
12,2019-05-28,62146.64453125,37380.1875,29.049999237060547,91.82150268554688,182.54327392578125,56.70750045776367,38.206886291503906,120.53527069091797,32.35129928588867,35.58913040161133,32.96587371826172,2802.389892578125,7607.35009765625,1300.300048828125,-1.4947839333171675,-0.23444986851290928,9.871401854326622,0.7212290050219838,0.6269694257145852,0.05999346553839935,-2.2436311310468637,-0.06336970059176439,-3.117674449209973,-1.2539023036226449,-1.4397959500221713,-0.8375676922946718,-0.38836755325691863,-0.8894961116179934,,,,,,,,42835600.0,2.39,43.7868,47.4644
13,2019-05-29,62335.26171875,36721.31640625,28.09000015258789,90.95950317382812,180.220703125,55.823001861572266,38.78563690185547,119.36967468261719,32.695045471191406,34.84672546386719,33.000892639160156,2783.02001953125,7547.31005859375,1305.5699462890625,0.3035034134548642,-1.762621157932931,-3.304644095301512,-0.9387773958249856,-1.2723398407577413,-1.5597559212651047,1.5147808851417865,-0.9670165434726985,1.0625421324350848,-2.0860440515583,0.10622779543998373,-0.6911912256811314,-0.7892372283615279,0.4052831856529604,,,,,,,,55980000.0,2.39,43.6395,47.3191
14,2019-05-30,62146.64453125,37380.1875,28.030000686645508,90.81600189208984,181.491943359375,55.897499084472656,39.22410583496094,120.12444305419922,32.724510192871094,34.58073043823242,33.30735397338867,2788.860107421875,7567.72021484375,1315.2900390625,-0.30258505747681186,1.794246934017485,-0.213597243205621,-0.1577639243082074,0.7053796885329477,0.13345255614365392,1.1304930591058415,0.6322949053759519,0.09011983698157255,-0.7633286114948623,0.9286455902252078,0.20984713906617714,0.27042954498417426,0.7445095378509459,,,,,,,,39430000.0,2.39,43.4791,47.1800
15,2019-05-31,61580.828125,37336.26171875,27.40999984741211,88.75350189208984,179.73330688476562,55.18149948120117,38.619041442871094,118.16584777832031,32.027198791503906,33.673404693603516,33.57878494262695,2752.06005859375,7453.14990234375,1296.1800537109375,-0.9104536705364374,-0.11751086387675747,-2.2119187443644606,-2.2710755340790256,-0.9689887286771004,-1.2809152734891804,-1.5425830091212456,-1.630471889051921,-2.1308535933995287,-2.623789992665304,0.8149280469866849,-1.319537280847849,-1.5139343058068633,-1.4529103683613043,,,,,,,,38972000.0,2.40,43.2825,47.0345
